  - ACTIVE DISPLAY PAUSED -|   - Affichage actif en pause -||
AGENTONLY|AGENTONLY||
AGENTS Details|AGENTS Détails||
AGENTS NOT LOGGED OUT OF CAMPAIGN - Please go back and look at the data you entered|AGENTS pas identifié OUT DE LA CAMPAGNE - Se il vous plaît revenir en arrière et regarder les données saisies||
AGENTS SPH DETAILS|AGENTS SPH DÉTAILS||
AGENTS|agents||
AGENT_CHOOSE|AGENT_CHOOSE||
AGENT_PHONE|agent_phone||
AGENT_XFER|AGENT_XFER||
AGENT|Agent ||
AGI Output|Sortie des scripts AGI||
AGI|AGI||
AH Override|AH Override||
ALERT :|alerter:||
ALERT_AUDIO|ALERT_AUDIO||
ALERT_NOTICE|ALERT_NOTICE||
ALERT|ALERTE||
ALIAS|ALIAS||
ALL ACTIVE|ALL ACTIVE||
ALL CAMPAIGNS|toutes les campagnes||
ALL DISPOSITIONS|Toutes les dispositions||
ALL INGROUPS|TOUS ingroups||
ALL LIVE AGENTS|Tous les agents ELS||
ALL PHRASES|toutes les phrases||
ALL SIP CAUSES|TOUTES LES CAUSES SIP||
ALL SIP hangup causes|Toutes les causes SIP hangup||
ALL URL TYPES|TOUS LES TYPES DE URL||
ALL URLS|Toutes les URL||
ALL USER GROUPS|Tous les groupes||
ALL USERS|TOUS LES UTILISATEURS||
ALL WEBSERVERS|TOUS serveurs web||
ALL dial statuses|All Dial statuts||
ALL hangup causes|Toutes les causes de hangup||
ALL servers|Tous les serveurs||
ALL-CALLTIMES|ALL-CALLTIMES||
ALL-CAMPAIGNS - USERS CAN QC ANY CAMPAIGN|ALL-CAMPAGNES - Les utilisateurs peuvent QC TOUTE CAMPAGNE||
ALL-CAMPAIGNS - USERS CAN VIEW ANY CAMPAIGN|ALL-CAMPAGNES - les utilisateurs peuvent visualiser ne importe quelle campagne||
ALL-GROUPS - USERS CAN QC ANY INBOUND GROUP|ALL-GROUPE - Les utilisateurs peuvent QC tout groupe INBOUND||
ALL-GROUPS|ALL-GROUPE||
ALLCALLS|ALLCALLS||
ALLFORCE|ALLFORCE||
ALLOW_ALL|ALLOW_ALL||
ALLOW_ALTER|ALLOW_ALTER||
ALL_ACTIVE|ALL_ACTIVE||
ALL_SERVERS|ALL_SERVERS||
ALL_USER_GROUP|ALL_USER_GROUP||
ALL|ALL||
ALT COUNT|ALT COUNT||
ALT DIAL NUMBER: ADDRESS3|alt numéro d'appel: address3||
ALT DIAL NUMBER: ALT|alt numéro d'appel: alt||
ALT DIAL NUMBER:|ALT numéro:||
ALT NOTE|ALT NOTE||
ALT PHONE DIAL|APPEL NUM. 2nd.||
ALT PHONE NUMBER STATUS CHANGED|alt statut de numéro de téléphone a changé||
ALT PHONE NUMBER STATUS NOT CHANGED|alt téléphone statut de numéro ne change pas||
ALT PHONE|TELEPHONE 2nd.||
ALT_AND_ADDR3_AND_EXTENDED|ALT_AND_ADDR3_AND_EXTENDED||
ALT_AND_ADDR3|ALT_AND_ADDR3||
ALT_AND_EXTENDED|ALT_AND_EXTENDED||
ALT_IP|ALT_IP||
ALT_ONLY|ALT_ONLY||
ALT|autre ||
ALWAYS|TOUJOURS||
AMD Call Menu|AMD Appel Menu||
AMD Inbound Group|AMD Inbound Groupe||
AMD send to Action|AMD envoyer à l'action||
AM|AM||
AND SIP hangup cause(s)|ET SIP cause raccrochage (s)||
ANILOOKUPRL|ANILOOKUPRL||
ANILOOKUP|ANILOOKUP||
ANI|ANI||
ANSWERED TIME AND PERCENT BREAKDOWN IN SECONDS|TEMPS DE REPONSE ET POUR CENT DE RÉPARTITION EN QUELQUES SECONDES||
ANSWERED TIME BREAKDOWN IN SECONDS|REPONSE RÉPARTITION de temps en secondes||
ANSWERED TIME|TEMPS DE REPONSE||
ANSWERED|REPONSE||
ANSWERS TODAY|réponses aujourd'hui||
ANSWER|REPONSE||
API User|API utilisateur||
APPEND|APPEND||
APR|avril||
ARCHIVE ONLY|ARCHIVES SEULEMENT||
ARCHIVED LEAD|LEAD ARCHIVÉ||
ARCHIVED LOG SEARCH ENABLED|Journal archivé recherche est activée||
ARCHIVED LOGS SHOWN IN RED, THERE MAY BE DUPLICATES WITH NON-ARCHIVED LOG ENTRIES|Journaux archivés affichée en rouge, il peut y avoir les doublons par les non archivés entrées du journal||
AREACODE CID ADDED|Indicatif régional CID AJOUTÉE||
AREACODE CID DELETED|Indicatif régional CID Vues||
AREACODE CID MODIFIED|Indicatif régional CID mise à jour||
AREACODE CID NOT ADDED - Please go back and look at the data you entered|AREACODE CID pas ajouté - Se il vous plaît revenir en arrière et regarder les données saisies||
AREACODE CID NOT ADDED - there is already an entry for this campaign with this CID|AREACODE CID pas ajouté - il existe déjà une entrée pour cette campagne avec ce CID||
AREACODE CID NOT DELETED - Please go back and look at the data you entered|AREACODE CID pas supprimé - Se il vous plaît revenir en arrière et regarder les données saisies||
AREACODE CID NOT DELETED - this entry does not exist|AREACODE CID pas supprimé - ne existe pas cette entrée||
AREACODE CIDS FOR THIS CAMPAIGN|CIDS indicatif régional pour cette campagne||
AREACODE|Indicatif régional||
AREA|ZONE||
ASK|ASK||
ASTERISK: Inbound Calls Stats - By Department|ASTERISK: Appels entrants Statistiques - Par ministère||
ASTERISK: Inbound Calls Stats For|ASTERISK: Appels entrants Statistiques Pour||
ASTERISK: Inbound Calls Stats|ASTERISK: Appels entrants Statistiques||
ASTERISK|ASTERISK||
ATTACHMENTS|pièces jointes||
ATTACHMENT|ATTACHEMENT||
ATTEMPT DELAY|Délai d'attente||
ATTEMPT MAXIMUM|NOMBRE MAX DE TENTATIVES||
AUDIO FILE SET FOR DELETION|AUDIO SET de fichier pour la suppression||
AUDIO|AUDIO||
AUG|août||
AUTO ALT DIAL STATUS ADDED|STATUT D'APPEL AUTOMATIQUE DU NUMERO ALTERNATIF AJOUTE||
AUTO ALT DIAL STATUS DELETED|STATUT D'APPEL AUTOMATIQUE DU NUMERO ALTERNATIF SUPPRIME||
AUTO ALT DIAL STATUS NOT ADDED - Please go back and look at the data you entered|AUTO DIAL ALT STATUT pas ajouté - Se il vous plaît revenir en arrière et regarder les données saisies||
AUTO ALT DIAL STATUS NOT ADDED - there is already an entry for this campaign with this status|AUTO DIAL ALT STATUT pas ajouté - il existe déjà une entrée pour cette campagne avec ce statut||
AUTO ALT DIAL STATUS NOT DELETED - Please go back and look at the data you entered|AUTO DIAL ALT STATUT pas supprimé - Se il vous plaît revenir en arrière et regarder les données saisies||
AUTO ALT DIAL STATUS NOT DELETED - this auto alt dial status is not in this campaign|AUTO DIAL ALT STATUT pas supprimé - ce cadran statut d'auto alt ne est pas dans cette campagne||
AUTO ALT NUMBER DIALING FOR THIS CAMPAIGN|APPEL AUTOMATIQUE DU NUMERO ALTERNATIF POUR CETTE CAMPAGNE||
AUTO-DIAL ONLY|AUTO-DIAL SEULEMENT||
AUTO-GENERATE|Générer automatiquement||
AUTO_OPEN_ALLOW_MINIMIZE|AUTO_OPEN_ALLOW_MINIMIZE||
AUTO_OPEN|auto_open||
AUTO|AUTO||
AVAIL ONLY|DISPONIBLE SEULEMENT||
AVAILABLE EXTENSIONS|EXTENSIONS DISPONIBLES||
AVATAR DELETION COMPLETED|AVATAR effacement complété||
AVATAR ENTRY ADDED|AVATAR Vedette||
AVATAR ENTRY COPIED|AVATAR entrée copiée||
AVATAR ENTRY DELETION CONFIRMATION|AVATAR ENTRÉE SUPPRESSION CONFIRMATION||
AVATAR ENTRY MODIFIED|AVATAR entrée modifiée||
AVATAR ENTRY NOT ADDED - Please go back and look at the data you entered|AVATAR ENTRÉE pas ajouté - Se il vous plaît revenir en arrière et regarder les données saisies||
AVATAR ENTRY NOT ADDED - invalid API user|AVATAR ENTRÉE pas ajouté - utilisateur de l'API invalide||
AVATAR ENTRY NOT ADDED - there is already an avatar entry in the system with this ID|AVATAR ENTRÉE pas ajouté - il existe déjà une entrée avatar dans le système avec ce ID||
AVATAR ENTRY NOT COPIED - invalid source avatar|AVATAR ENTRÉE REPRODUCTION INTERDITE - invalide la source avatar||
AVATAR ENTRY NOT DELETED - Please go back and look at the data you entered|AVATAR ENTRÉE pas supprimé - Se il vous plaît revenir en arrière et regarder les données saisies||
AVATAR ENTRY NOT MODIFIED - Please go back and look at the data you entered|AVATAR ENTRÉE pas modifié - Se il vous plaît revenir en arrière et regarder les données saisies||
AVATAR ID be at least 2 characters in length|AVATAR ID être au moins 2 caractères||
AVATAR LISTINGS|LISTE DES AVATAR||
AVATAR LIST|LISTE AVATAR||
AVERAGE HOLD TIME|TIME HOLD MOYENNE||
AVERAGE QUEUE TIME|Temps d'attente MOYENNE||
AVERAGE TALK|PARLER MOYENNE||
AVERAGE TIME BEFORE ANSWER (SEC)|TEMPS MOYEN AVANT REPONSE (SEC)||
AVERAGE|MOYENNE||
AVG ABANDON TIME|AVG ABANDONNER TEMPS||
AVG ACW|AVG ACW||
AVG AGENTS|AGENTS AVG||
AVG ANSWER SPEED|AVG REPONSE VITESSE||
AVG CALLTIME SECONDS|AVG SECONDES CALLTIME||
AVG CONTACT TIME|AVG TEMPS DE CONTACT||
AVG CUSTTIME|AVG CUSTTIME||
AVG DROP(s)|AVG DROP (s)||
AVG HOLD TIME (sec)|AVG TIME HOLD (s)||
AVG HOLD TIME|AVG TIME HOLD||
AVG HOLD(S) HOLD|AVG HOLD (S) TIENDRA||
AVG HOLD(S) TOTAL|AVG HOLD (S) TOTAL||
AVG HOLD(s)|AVG HOLD (s)||
AVG PARK|AVG PARK||
AVG PAUSE TIME|AVG TEMPS DE PAUSE||
AVG PAUSE|AVG PAUSE||
AVG SALE TIME|AVG TEMPS DE VENTE||
AVG SECS|AVG SECS||
AVG TALK TIME|AVG TEMPS DE CONVERSATION||
AVG TIME BEFORE ANSWER(SEC)|AVG TEMPS AVANT REPONSE (SEC)||
AVG TIME|AVG TIME||
AVG WAIT TIME|AVG TEMPS D'ATTENTE||
AVGPARK|AVGPARK||
AVG|AVG||
AVRG M|AVRG M||
Ability to Modify FINISHed records|Possibilité de modifier fini records||
Accepted|accepté||
Access information discarded.|Informations accès rejetées.||
Account Entry|Compte Entrée||
Account ID to Copy From|ID du compte à copier à partir||
Accounts|comptes||
Action Transfer CID|Transfert d'action CID||
Activate This Card ID|Activer Cet ID Card||
Activate User/Date|Activer utilisateur / Date||
Active Account|Compte actif||
Active Agent Server|Active Server Agent||
Active Asterisk Server|Asterisk Active Server||
Active Calls|Appels actifs||
Active Extensions|Extensions Actives||
Active Holiday Definitions for this Record|Définitions des vacances actives pour cet enregistrement||
Active Inbound Holiday Definitions for this Record|Actifs entrants Définitions de vacances pour cet enregistrement||
Active Local Menu|Menu Local Actif||
Active Outbound Holiday Definitions for this Record|Actifs sortants vacances Définitions pour cette fiche||
Active State Call Time Definitions for this Record|Activer les définitions des états des périodes d'appels pour cet enregistrement||
Active Trunks Menu|menu troncs actifs||
Active Twin Server IP|Actif IP du serveur double||
Active Voicemail Server|Active Server Voicemail||
Active lists only|Listes actives seulement||
Active:|Active:||
Adapt Intensity Modifier|Adapter le modifieur d'intensité||
Add A Contact|Ajout d'un contact||
Add A Dial Status to Call|Ajouter un statut Composer pour appeler||
Add A New Account|Ajouter un nouveau compte||
Add A New Avatar Entry|Ajouter un nouvel avatar Entrée||
Add A New Call Menu|Ajouter un nouveau menu d-appel||
Add A New Call Time|Ajouter une période d'appels ||
Add A New Campaign|AJOUTER UNE NOUVELLE CAMPAGNE||
Add A New Carrier|Ajouter un nouveau transporteur||
Add A New Conference|AJOUTER UNE NOUVELLE CONFERENCE||
Add A New DID|Ajouter une nouvelle DID||
Add A New Filter|Ajouter un nouveau filtre ||
Add A New Group Alias|Ajouter un nouveau groupe Alias||
Add A New In-Group|Ajouter un nouveau In-Group ||
Add A New Language Phrase|Ajouter une expression nouvelle langue||
Add A New Language|Ajouter une nouvelle langue||
Add A New Lead|Ajouter une nouvelle piste||
Add A New List|Ajouter une nouvelle liste ||
Add A New MOH Entry|Ajouter une nouvelle entrée MOH||
Add A New Phone Alias|Ajouter un nouveau téléphone Alias||
Add A New Phone|AJOUTER UN NOUVEAU TELEPHONE||
Add A New Script|Ajouter un nouveau script ||
Add A New Server|AJOUTER UN NOUVEAU SERVEUR||
Add A New Shift|Add A New Shift||
Add A New State Call Time|Ajouter une nouvelle période d'appels d'état ||
Add A New TTS Entry|Ajouter une nouvelle entrée TTS||
Add A New Template|Ajouter un nouveau modèle||
Add A New User Group|Ajouter un nouveau groupe d'utilisateurs ||
Add A New User|Ajouter un nouvel utilisateur ||
Add A New VICIDIAL Conference|Ajouter une nouvelle conférence VICIDIAL ||
Add A New Voicemail Entry|Ajouter une nouvelle entrée vocale||
Add A Screen Label|Ajoutez un contrôle Label écran||
Add An Audio File|Ajouter un fichier audio||
Add Call Menu|Ajouter un appel Menu||
Add DNC Number|Ajouter un numéro de DNC||
Add Extension Group Entry|Ajouter une entrée du groupe d'extension||
Add Extension Group|Ajouter un groupe d'extension||
Add FPG Number|Ajouter un numéro de GJ||
Add Filter Phone Group|Ajouter un groupe Téléphone filtre||
Add Holiday|Ajouter vacances||
Add Lead URL|Ajouter plomb URL||
Add Multi-Server Phones Form|Ajouter Multi-Form Server Mobiles||
Add New CHAT In-Group|Ajouter un nouveau CHAT En Groupe||
Add New Call Time|Ajouter une nouvelle période d'appels||
Add New Campaign|Ajouter une nouvelle campagne||
Add New DID|Ajouter New DID||
Add New DNC|Ajouter un nouveau DNC||
Add New EMAIL In-Group|Ajouter un nouvel e-mail dans-groupe||
Add New Email Group|Ajouter New Email Groupe||
Add New Filter|AJOUTER UN NOUVEAU FILTRE||
Add New In-Group|AJOUTER UN NOUVEL IN-GROUP||
Add New List|Ajouter une nouvelle liste||
Add New Remote Agents|AJOUTER UN NOUVEL AGENT DISTANT||
Add New Script|Ajouter un nouveau script||
Add New Shift|Ajouter un nouveau Shift||
Add New State Call Time|Ajouter une nouvelle période d'appels d'état||
Add New Users Group|AJOUTER UN NOUVEAU GROUPE D'UTILISATEUR||
Add New User|Ajouter un nouvel utilisateur||
Add New|Ajouter un nouveau||
Add Territory|Ajouter Territoire||
Add Timeclock Log Record|Ajouter Log timeclock Record||
Add User Territory|Ajouter un utilisateur Territoire||
Add and Update Phrases|Ajouter et mettre à jour Phrases||
Add closer log record|Ajouter plus proche enregistrement du journal||
Add holiday rule|Ajouter une règle de vacances||
Add inbound holiday rule|Ajouter une règle de vacances entrant||
Add or Delete|Ajouter ou Supprimer||
Add or Remove In-Group Selected For Active Users in This User Group|Ajouter ou supprimer des en-groupe sélectionné pour les utilisateurs actifs dans ce groupe d'utilisateurs||
Add outbound holiday rule|Ajouter sortant règle de vacances||
Add state call time rule|Ajouter Etat règle de temps d'appel||
Add-Delete DNC Number|Ajouter-Supprimer Nombre DNC||
Add-Delete FPG Number|Nombre FPG Ajouter-Supprimer||
Address 1|adresse 1||
Address 2|adresse 2||
Address 3|adresse 3||
Address Incomplete|adresse incomplète||
Address Line 1|Adresse Ligne 1||
Address Line 2|Adresse Ligne 2||
Address Line 3|Adresse Ligne 3||
Address1|address1||
Address2|adresse2||
Address3 Hot Dial|Address3 Hot Dial||
Address3 Phone Number|Address3 numéro de téléphone||
Address3|ADRESSE3||
Add|ajouter||
Admin Hang Up|Racrochage administateur-||
Admin Hide Lead Data|Administrateur de données masquer plomb||
Admin Hide Phone Data|Administrateur masquer les données du téléphone||
Admin Hijack|Détournement adminisrateur||
Admin Home URL|URL de l'acceuil de l'administration||
Admin List Counts|Liste des comtes d'administration||
Admin Log for this Card ID|Journal d'administration pour cette ID Card||
Admin Modify Auto-Refresh|Administrateur Modifier Auto-Refresh||
Admin Monitor|Moniteur adminisrateur||
Admin No-Cache|Admin No-Cache||
Admin Phrases Only|Administrateur Phrases Seulement||
Admin Report Log Viewer|Administrateur Rapport Log Viewer||
Admin User Group|Groupe d'utilisateurs admin||
Admin Web Directory|Annuaire Web Admin||
Administration Change Log|Administration Change Log||
Administration: Admin|Administration: Administrateur||
Administration: Maximum Stats Detail for|Administration: Statistiques Maximum Détail pour||
Administration: Maximum System Stats|Administration: Statistiques maximale du système||
Administration: Server Version Information|Administration: Information Server Version||
Administration: hidden utilities page - If you do not know what these utilities do, you probably should not use them|Administration: caché page utilitaires - Si vous ne savez pas ce que ces utilitaires, vous ne devriez pas les utiliser||
Administrative User Group associated with this avatar.|User Group administratif associé à cette avatar.||
Administrative User Group associated with this language entry.|User Group administratif associé à cette entrée de la langue.||
Administrators can indicate a list ID in any of the fields -Cellphone, Landline, or Invalid- and the scrub will move all the corresponding stamped leads to that list.|Les administrateurs peuvent indiquer une liste ID dans l'un des champs -Cellphone, Téléphone ou lidité et le gommage se déplaceront tous les fils estampillés correspondant à cette liste.||
Admin|Admin ||
Advanced Lead Management Tools|Outils avancés de gestion de plomb||
Advanced Lead Tools|Lead Outils avancés||
After Hours Action|Après les heures d'ouverture d'action||
After Hours Call Menu|After Hours Call Menu||
After Hours Extension|Après prolongation d'heures||
After Hours Filename Override|Après Nom Heures Override||
After Hours Message Filename|Après nom de fichier de message d'heures||
After Hours Transfer Group|Après les heures d'ouverture de transfert Group||
After Hours Voicemail|Après des heures Voicemail||
Agent  Default User|Agent utilisateur par défaut||
Agent %1s is now in status %2s|l'agent %1s est maintenant en état %2s||
Agent API Access|Agent API d'accès||
Agent API Active|Agent API Active||
Agent Alert Delay|L'alerte d'agent Retardent||
Agent Alert Filename|Agent d-alerte Filename||
Agent Alert!|alerte de l'agent!||
Agent Allow Blind Xfer|Agent Autoriser Xfer aveugles||
Agent Allow Consultative Xfer|Agent Autoriser Xfer consultatif||
Agent Allow Dial Override Xfer|Agent Autoriser Xfer Override Dial||
Agent Allow Dial With Customer Xfer|Agent Autoriser Dial Avec Xfer clientèle||
Agent Allow Park Customer Dial Xfer|Agent Autoriser Xfer Parc Dial Client||
Agent Allow Voicemail Message Xfer|Agent Autoriser Xfer message vocal||
Agent Alter Customer Data Override|Modifications des données des clients pour l'agent||
Agent Alter Customer Phone Override|Alter Agent Client Téléphone Override||
Agent Call Chat|Agent Appeler Chat||
Agent Call Email|Agent Appel Email||
Agent Call Log View Override|Agent Call Log Voir Override||
Agent Call Log View|Voir le journal de l'Agent d'appel||
Agent Call Manual|Appel manuel pour l'agent-||
Agent Call Re-Queue Button|Appeler Bouton Re-Queue||
Agent Choose Blended|Agent Choisissez Blended||
Agent Choose Ingroups|Choix des Ingroups||
Agent Choose Territories|Agent Choisir Territoires||
Agent Days Status Report|Agent Jours Rapport de situation||
Agent Days Time Report|Agent Jours Heure Rapport||
Agent Default Campaign|Campagne agent par défaut||
Agent Default Pass|Agent de passe par défaut||
Agent Default URL|Agent URL par défaut||
Agent Default User|Agent utilisateur par défaut||
Agent Disable Display|Agent désactiver l affichage||
Agent Display Dialable Leads|Agent d'affichage Leads composables||
Agent Display Queue Count|Agent Display Queue Count||
Agent Form Display Script|Script d affichage formulaire Agent||
Agent Fullscreen|Agent plein écran||
Agent Grab Calls in Queue|Agent Grab appels en attente||
